SEXO,EDAD_TRAMO,COMUNA,n,peso_medio,costo_medio,dias_medio,z_peso_medio,z_costo_medio,score_perfil
HOMBRE,18-39,PORTEZUELO,28,7.7793535714285715,280.8918392857143,11.107142857142858,0.7574371239505748,1.6844552455380204,2.4418923694885954
HOMBRE,40-64,CERRILLOS,454,9.64076563876652,206.13292004405287,9.5,1.474168694129177,0.9613591251657395,2.4355278192949164
HOMBRE,65+,CUNCO,224,8.371123660714286,256.13689642857145,9.544642857142858,0.9852965607302315,1.4450162150970596,2.430312775827291
HOMBRE,40-64,PUERTO VARAS,298,8.904175167785235,234.6976110738255,10.526845637583893,1.1905465697706359,1.2376474593575868,2.428194029128223
HOMBRE,65+,HUARA,23,10.313491304347826,177.79945217391304,7.260869565217392,1.7331998517390492,0.6873072675223322,2.4205071192613814
MUJER,65+,CALERA DE TANGO,60,10.6235,164.92032,8.0,1.8525678429015684,0.5627355026655644,2.415303345567133
HOMBRE,65+,MAULE,289,10.78120795847751,158.331676816609,8.543252595155709,1.9132928562893348,0.49900769101774267,2.4123005473070775
HOMBRE,65+,SANTA BÁRBARA,160,10.11551125,183.02477375,7.86875,1.6569681791789297,0.7378485246417962,2.3948167038207258
HOMBRE,18-39,QUIRIHUE,47,6.858685106382979,310.4848595744681,4.787234042553192,0.40293627690828066,1.970689963454744,2.3736262403630244
HOMBRE,18-39,QUILLECO,36,9.207183333333333,216.953975,8.277777777777779,1.3072190261713372,1.0660244003777455,2.3732434265490827
HOMBRE,40-64,EL BOSQUE,1052,9.240277851711028,215.47230456273763,11.04467680608365,1.3199619789744057,1.051693131871958,2.3716551108463637
HOMBRE,65+,CURARREHUE,51,8.824050980392157,230.46629803921567,8.980392156862745,1.1596949729387456,1.196720623196184,2.3564155961349296
HOMBRE,65+,SAN JAVIER,321,10.369921183800624,168.87382710280374,7.224299065420561,1.7549280208075106,0.6009752963503896,2.3559033171579005
HOMBRE,65+,CAÑETE,146,11.153585616438356,135.63139041095891,7.815068493150685,2.056675843953856,0.27944206329371607,2.336117907247572
MUJER,0-17,LOS VILOS,48,9.41485625,204.71802708333334,7.5,1.387182908568929,0.9476737532928381,2.334856661861767
HOMBRE,40-64,CALERA,326,9.483409509202454,201.74022392638034,8.63803680981595,1.4135791514918108,0.918871331697301,2.3324504831891115
HOMBRE,18-39,PICHILEMU,68,9.446420588235293,202.21371323529414,7.044117647058823,1.3993366697387404,0.9234510967044243,2.322787766443165
HOMBRE,40-64,ALHUÉ,51,9.550266666666667,197.8642725490196,5.176470588235294,1.4393223151296897,0.8813816858844535,2.320704001014143
MUJER,0-17,RENCA,527,6.677514800759013,311.94603187855785,7.793168880455408,0.33317715161943223,1.984822966379349,2.3180001179987815
MUJER,0-17,COLTAUCO,85,8.101038823529413,254.63558588235293,6.588235294117647,0.8813011408908258,1.430494980139992,2.3117961210308176
MUJER,65+,SAN VICENTE,145,10.594342068965517,155.18725517241378,5.820689655172414,1.8413406621713007,0.4685936733353537,2.309934335506654
HOMBRE,65+,CABILDO,93,11.213869892473117,130.26700860215053,6.752688172043011,2.079888137769737,0.2275557637927018,2.3074439015624386
HOMBRE,40-64,FRUTILLAR,143,10.374400699300699,162.9669090909091,8.608391608391608,1.7566528458660478,0.5438413845565192,2.300494230422567
MUJER,65+,PUCHUNCAVÍ,142,10.633419014084508,151.8570838028169,6.338028169014085,1.856387131851156,0.4363830151027717,2.2927701469539277
HOMBRE,65+,MARIA PINTO,173,8.575135260115607,232.8829578034682,8.346820809248555,1.0638506630374502,1.2200954568283022,2.2839461198657522
MUJER,40-64,PAPUDO,55,7.4701200000000005,276.60968545454546,8.581818181818182,0.6383675922273246,1.6430366582501783,2.281404250477503
HOMBRE,18-39,RINCONADA,57,9.679847368421052,188.21569999999997,6.701754385964913,1.4892170060812144,0.7880570973524333,2.2772741034336477
HOMBRE,65+,TENO,266,8.248016917293233,244.94231654135336,9.61654135338346,0.9378946495360425,1.3367380675829375,2.2746327171189797
HOMBRE,65+,PEDRO AGUIRRE CERDA,684,10.082759795321637,171.71889883040936,9.119883040935672,1.6443573221048011,0.6284938901085778,2.272851212213379
HOMBRE,40-64,ISLA DE PASCUA,35,11.398128571428572,119.25540857142857,7.628571428571429,2.150836432671277,0.12104746562472822,2.271883898296005
HOMBRE,18-39,CABILDO,45,9.415951111111111,196.3829933333333,8.377777777777778,1.3876044818127389,0.8670542014195102,2.254658683232249
HOMBRE,40-64,GRANEROS,206,9.053667961165049,210.35083495145633,8.548543689320388,1.2481083565504603,1.0021563696489661,2.2502647261994264
HOMBRE,65+,QUILICURA,563,8.979204973357016,212.7475074600355,10.646536412078152,1.2194365889669572,1.0253378790974164,2.2447744680643735
MUJER,40-64,COINCO,52,7.370532692307692,276.3718057692308,8.596153846153847,0.6000217747349913,1.6407357973052736,2.240757572040265
MUJER,65+,COCHAMÓ,35,10.892851428571428,136.02510571428573,9.571428571428571,1.9562808657820627,0.28325022439682845,2.2395310901788914
HOMBRE,65+,CORRAL,50,7.445652,272.682382,8.72,0.6289462564753702,1.6050503160141887,2.2339965724895587
HOMBRE,65+,VIÑA DEL MAR,2231,10.366412236665173,156.16198041237112,7.394441954280592,1.7535769104143872,0.47802157901659725,2.2315984894309846
HOMBRE,65+,DIEGO DE ALMAGRO,39,10.69393076923077,142.33438205128206,13.487179487179487,1.879687015869996,0.34427589582061047,2.223962911690607
HOMBRE,65+,TILTIL,85,9.243003529411764,199.2379505882353,8.188235294117646,1.3210114936372408,0.8946684116808309,2.215679905318072
HOMBRE,65+,LA CISTERNA,503,9.489518687872764,188.7887079522863,9.226640159045726,1.4159314738484259,0.7935994437566308,2.209530917605057
HOMBRE,65+,FLORIDA,119,10.569435294117646,145.0647529411765,6.7478991596638656,1.8317503773772792,0.3706850603415421,2.202435437718821
HOMBRE,65+,OLMUÉ,115,9.355053043478263,192.9059460869565,11.147826086956522,1.3641558492389982,0.8334229049841136,2.197578754223112
HOMBRE,40-64,LANCO,88,10.380598863636363,151.90074545454547,7.318181818181818,1.7590394319070843,0.4368053268656253,2.1958447587727097
HOMBRE,40-64,PUDAHUEL,1284,9.219677492211838,197.54710654205607,7.432242990654205,1.312029867504207,0.8783139380962874,2.1903438056004942
HOMBRE,65+,LA UNIÓN,215,10.492428837209301,146.7388251162791,8.730232558139535,1.8020992540487721,0.386877310140216,2.1889765641889882
HOMBRE,65+,LAS CONDES,669,9.43034514200299,188.65845156950672,6.609865470852018,1.3931468636116757,0.7923395554918315,2.1854864191035075
HOMBRE,65+,YUMBEL,204,10.085707352941176,161.5442318627451,7.6911764705882355,1.6454922710169273,0.5300807203486546,2.175572991365582
HOMBRE,40-64,LUMACO,99,9.439882828282828,184.47557777777777,7.252525252525253,1.3968193233443535,0.7518812417349288,2.1487005650792823
HOMBRE,40-64,QUILPUE,663,9.205762443438914,193.53222398190044,8.819004524886878,1.3066719164459046,0.8394804981208602,2.1461524145667648
HOMBRE,0-17,QUIRIHUE,38,5.440321052631578,343.39215526315786,5.2368421052631575,-0.14320088055840208,2.2889815878630135,2.1457807073046116
MUJER,0-17,TIRÚA,44,9.659645454545455,174.78837954545455,6.795454545454546,1.4814383149967747,0.6581830512029482,2.139621366199723
HOMBRE,18-39,CAÑETE,91,10.02724945054945,160.12531758241758,7.604395604395604,1.6229832173228198,0.5163564527742527,2.1393396700970726
MUJER,0-17,SAN JOSÉ DE MAIPO,80,7.16256625,273.69816375,6.3875,0.5199448711008495,1.6148753355572831,2.1348202066581328
HOMBRE,40-64,PUQUELDÓN,45,8.118773333333333,235.5969,7.444444444444445,0.888129764859236,1.2463457169060743,2.1344754817653104
HOMBRE,18-39,LO ESPEJO,248,9.804806048387096,168.22210282258064,7.887096774193548,1.5373320003219,0.5946715762944805,2.1320035766163805
HOMBRE,65+,PADRE LAS CASAS,816,8.881089705882353,202.9251823529412,9.807598039215685,1.1816575764905966,0.9303326910874605,2.111990267578057
HOMBRE,65+,PADRE HURTADO,281,9.821573665480427,165.4313864768683,7.99644128113879,1.5437883249253197,0.5676787280415388,2.1114670529668587
MUJER,0-17,LOS MUERMOS,90,8.53816,216.38743666666664,8.133333333333333,1.0496134413575018,1.0605446305384933,2.110158071895995
HOMBRE,40-64,QUINTA DE TILCOCO,53,10.625477358490567,132.6789924528302,6.716981132075472,1.853329219321448,0.2508853702466045,2.1042145895680524
HOMBRE,65+,PUCHUNCAVÍ,140,10.080852857142858,153.722375,5.992857142857143,1.6436230608312807,0.4544248065268513,2.098047867358132
HOMBRE,18-39,PUDAHUEL,663,9.248193815987934,186.8289576168929,6.794871794871795,1.32300999913352,0.7746440083544622,2.097654007487982
HOMBRE,18-39,LUMACO,30,10.343376666666668,142.85345333333333,5.5,1.7447071278741892,0.3492965466547222,2.0940036745289117
HOMBRE,65+,PANGUIPULLI,219,8.674253881278538,208.73902054794522,8.703196347031964,1.1020160140774509,0.9865663002129496,2.0885823142904005
HOMBRE,40-64,LA PINTANA,1480,8.951828513513513,197.48109574324323,7.308783783783784,1.2088953587934437,0.8776754570560527,2.0865708158494964
HOMBRE,65+,NOGALES,144,9.33718125,181.74606736111113,11.333333333333334,1.3572743645713388,0.725480400031649,2.0827547646029876
HOMBRE,65+,PUERTO VARAS,444,9.108706306306306,189.7762445945946,9.903153153153154,1.2693007191795156,0.8031512660946489,2.0724519852741645
HOMBRE,65+,TALAGANTE,566,9.453518197879859,175.81065547703182,8.07243816254417,1.4020695847092228,0.6680708848898421,2.070140469599065
HOMBRE,18-39,COLINA,305,9.271905901639345,181.1327573770492,6.00327868852459,1.3321402721554685,0.7195482373605007,2.0516885095159694
HOMBRE,65+,PUNTA ARENAS,1838,8.968541947769316,192.7742466811752,9.823721436343853,1.2153308204450755,0.8321490592632045,2.04747987970828
HOMBRE,40-64,PURRANQUE,216,9.909448611111111,154.2546449074074,6.62037037037037,1.577624329787646,0.459573119382914,2.0371974491705602
HOMBRE,65+,LAJA,198,10.081403535353536,146.70583535353535,7.98989898989899,1.6438350979538112,0.38655822086372593,2.030393318817537
MUJER,40-64,RÁNQUIL,74,8.31015945945946,216.61657432432432,6.716216216216216,0.9618224635881919,1.0627609353348195,2.0245833989230113
HOMBRE,18-39,LA PINTANA,732,8.106613797814207,224.0845781420765,7.1243169398907105,0.8834477693257432,1.1349942506678836,2.0184420199936266
HOMBRE,40-64,VILLA ALEGRE,135,9.690057037037036,160.8603925925926,9.540740740740741,1.493148210754558,0.5234663721448362,2.016614582899394
HOMBRE,65+,LEBU,123,10.636864227642276,122.93098617886179,8.59349593495935,1.8577137018064003,0.15659902168014345,2.014312723486544
HOMBRE,40-64,RENCA,1144,8.816103496503496,195.30343164335665,7.608391608391608,1.1566348162402693,0.8566122785340113,2.0132470947742807
HOMBRE,40-64,PURÉN,115,7.516032173913044,247.04071565217393,7.3478260869565215,0.6560459478565913,1.3570345655984064,2.0130805134549976
HOMBRE,40-64,LAGO RANCO,51,10.252127450980392,137.5285843137255,8.156862745098039,1.7095718696559905,0.2977924295724191,2.0073642992284095
HOMBRE,40-64,CAÑETE,158,8.806772784810127,194.1468575949367,7.329113924050633,1.1530420514998772,0.8454254634246021,1.9984675149244793
HOMBRE,0-17,CERRO NAVIA,746,6.421198793565683,288.7516473190349,7.701072386058981,0.23448338170081695,1.7604782372213694,1.9949616189221864
HOMBRE,65+,SAN ROSENDO,32,10.501721875,125.7384125,7.84375,1.8056775125570999,0.18375349504115976,1.9894310075982595
HOMBRE,40-64,PUNTA ARENAS,1431,8.026311879804332,223.9510324947589,9.84136967155835,0.8525277378112374,1.1337025474109674,1.986230285222205
MUJER,40-64,PICHIDEGUA,59,10.086330508474576,141.36158305084746,5.6440677966101696,1.6457322153321903,0.3348666214457036,1.980598836777894
HOMBRE,18-39,CON CON,99,9.705414141414142,155.69415050505052,7.353535353535354,1.4990614213363187,0.47349655385024714,1.9725579751865658
HOMBRE,40-64,SAN JUAN DE LA COSTA,109,7.628277064220184,238.30582752293577,9.853211009174313,0.69926553253964,1.2725474731924726,1.9718130057321126
HOMBRE,40-64,COLBÚN,193,9.327492227979274,169.70461139896375,6.424870466321243,1.3535436334300381,0.6090109515941152,1.9625545850241535
HOMBRE,40-64,LLAILLAY,195,8.959785128205128,183.84424666666666,6.158974358974359,1.2119590312823532,0.7457747720087003,1.9577338032910534
MUJER,65+,LA LIGUA,194,9.204321649484536,173.74482422680413,8.649484536082474,1.306117142717215,0.6480893953560688,1.9542065380732838
HOMBRE,65+,LIMACHE,305,9.39934131147541,165.5120262295082,9.426229508196721,1.3812089243850527,0.568458705773603,1.9496676301586557
MUJER,0-17,ANCUD,88,7.432292045454545,243.34255909090913,9.113636363636363,0.6238020429146552,1.3212646174891294,1.9450666604037847
MUJER,65+,HIJUELAS,113,8.910470796460176,184.28334336283186,7.9734513274336285,1.192970684186046,0.7500218788514167,1.9429925630374627
HOMBRE,65+,MOSTAZAL,167,9.90225868263473,144.4364011976048,7.6706586826347305,1.5748558677062123,0.36460740816819914,1.9394632758744115
HOMBRE,40-64,TALTAL,78,9.386439743589744,164.5669141025641,10.564102564102564,1.376241211340362,0.5593172291545936,1.9355584404949555
HOMBRE,40-64,QUILICURA,671,8.969610134128168,181.0449123695976,8.02086438152012,1.215742122649277,0.7186985677193842,1.9344406903686613
MUJER,0-17,PICHILEMU,60,4.953123333333334,340.4008283333334,6.866666666666666,-0.3307950153914536,2.260048359297614,1.9292533439061605
HOMBRE,40-64,EL TABO,102,8.384399019607843,203.77335294117648,9.323529411764707,0.9904082009690697,0.9385365130258738,1.9289447139949436
HOMBRE,65+,LA FLORIDA,3229,9.155036915453701,173.09387652524003,8.474450294208733,1.287140192138898,0.6417931866582852,1.9289333787971832
HOMBRE,65+,TEMUCO,2330,8.988855665236052,179.62862317596566,8.374678111587983,1.2231525611931735,0.7049996909615495,1.928152252154723
HOMBRE,65+,QUILLOTA,631,8.989323613312203,179.15429841521393,8.36608557844691,1.2233327433061334,0.7004118451529794,1.9237445884591127
HOMBRE,40-64,VIÑA DEL MAR,1835,9.440110027247957,161.056749373297,7.045776566757493,1.396906805677727,0.5253656080858639,1.922272413763591
MUJER,65+,ISLA DE MAIPO,233,8.609865665236052,194.05918669527898,8.489270386266094,1.0772235095079876,0.8445774778189366,1.9218009873269242
HOMBRE,0-17,TIRÚA,73,7.204986301369864,249.15928493150682,5.109589041095891,0.536278594599731,1.3775261569986712,1.9138047515984022
HOMBRE,65+,LA GRANJA,1193,9.236780469404863,167.71106295054486,7.669740150880134,1.318615321586825,0.5897286082503587,1.9083439298371836
HOMBRE,65+,RECOLETA,755,8.115026622516558,211.73695350993376,9.527152317880795,0.8866871042179771,1.0155634247826963,1.9022505290006735
MUJER,65+,LAS CABRAS,67,9.584064179104477,153.08478208955222,6.149253731343284,1.4523359538519984,0.44825777034443504,1.9005937241964335
HOMBRE,65+,CURACAVÍ,274,8.568781751824817,193.48461678832115,8.562043795620438,1.0614042622359807,0.8390200236072076,1.9004242858431883
MUJER,0-17,LAUTARO,275,5.041133454545454,333.6686941818182,7.970909090909091,-0.296906961545223,2.194932649544636,1.898025687999413
HOMBRE,0-17,POZO ALMONTE,63,8.331592063492064,202.64501428571427,7.412698412698413,0.970075028515029,0.9276228011570147,1.8976978296720437
HOMBRE,65+,LOS ÁNGELES,2579,9.306207561070181,163.45565409073282,7.237301279565723,1.345348031283599,0.5485687082900456,1.8939167395736445
MUJER,40-64,NINHUE,54,7.267398148148148,244.57691481481484,5.148148148148148,0.5603101036481917,1.3332037659435139,1.8935138695917055
HOMBRE,40-64,NACIMIENTO,227,9.253395154185021,164.9750515418502,7.171806167400881,1.3250127600258783,0.5632648865300628,1.8882776465559412
HOMBRE,18-39,QUILICURA,403,7.351123573200993,240.58900669975188,7.039702233250621,0.592548347084432,1.2946312328510854,1.8871795799355175
HOMBRE,65+,LO PRADO,916,8.839854694323144,180.9312695414847,7.648471615720524,1.165780149294462,0.7175993719451526,1.8833795212396145
HOMBRE,65+,CHONCHI,138,8.570873188405798,191.5606311594203,6.971014492753623,1.0622095641091762,0.8204105177713484,1.8826200818805248
HOMBRE,40-64,LO PRADO,751,8.704850199733688,185.85251318242345,6.834886817576565,1.113797041907256,0.7651994739833649,1.8789965158906208
HOMBRE,40-64,QUILLOTA,533,8.431202626641651,196.20160450281426,9.127579737335834,1.0084298004568921,0.865299741069392,1.8737295415262842
HOMBRE,40-64,RÍO BUENO,194,8.834902577319587,179.75976752577319,8.061855670103093,1.163873350333637,0.7062681679742793,1.8701415183079162
HOMBRE,65+,LICANTÉN,79,9.488725316455696,153.22487721518985,7.6835443037974684,1.4156259883777622,0.4496128225958483,1.8652388109736104
HOMBRE,65+,SAN JOAQUÍN,640,9.70972515625,144.42320078125002,8.7953125,1.5007213656799625,0.36447972882304186,1.8652010945030044
MUJER,0-17,DOÑIHUE,79,8.993420253164556,172.92572784810127,8.594936708860759,1.224910143155073,0.64016679000464,1.8650769331597132
HOMBRE,40-64,SAN MIGUEL,509,9.12436974459725,167.12677779960708,8.614931237721022,1.2753318827878608,0.5840771845791777,1.8594090673670385
HOMBRE,18-39,LA GRANJA,425,8.366001411764707,197.09904070588237,6.6776470588235295,0.9833242529339637,0.873980078389712,1.8573043313236757
HOMBRE,65+,RANCAGUA,1846,9.30984241603467,159.37703326110508,7.369447453954496,1.3467476221381889,0.5091187680248598,1.8558663901630488
HOMBRE,40-64,LA FLORIDA,2306,8.46237328707719,192.90920932350392,8.01040763226366,1.0204319770783308,0.8334544682238078,1.8538864453021384
HOMBRE,40-64,MACHALÍ,194,8.55520618556701,188.92571494845362,5.938144329896907,1.0561770279815386,0.7949246264692407,1.8511016544507792
MUJER,65+,PEMUCO,77,6.938964935064935,253.20889350649352,5.740259740259741,0.43384780298814296,1.416695479927665,1.850543282915808
HOMBRE,40-64,LA CRUZ,98,9.836308163265306,137.72649387755104,6.540816326530612,1.5494618025600986,0.29970668461032585,1.8491684871704244
HOMBRE,0-17,QUEILÉN,22,6.9060227272727275,254.33890909090908,7.136363636363637,0.4211634969549146,1.4276254116781464,1.8487889086330611
MUJER,65+,REQUÍNOA,194,8.256065463917526,200.52086804123712,6.417525773195877,0.9409937201614603,0.9070772672720249,1.848070987433485
MUJER,40-64,CAÑETE,232,7.658661206896552,224.01937974137928,6.952586206896552,0.7109648626724397,1.134363627444904,1.845328490117344
MUJER,40-64,CALERA DE TANGO,53,7.889898113207547,214.5543037735849,5.169811320754717,0.8000019941339024,1.0428138862131322,1.8428158803470347
HOMBRE,18-39,ILLAPEL,35,9.72108,141.60884285714286,10.057142857142857,1.5050935168725295,0.3372582104155529,1.8423517272880823
MUJER,65+,CAÑETE,165,8.984621818181818,170.64411939393938,6.678787878787879,1.221522330090494,0.618098222960754,1.839620553051248
HOMBRE,18-39,PEDRO AGUIRRE CERDA,230,8.127051304347827,204.66751478260866,9.678260869565218,0.891317174711798,0.9471851795004987,1.838502354212297
MUJER,0-17,CERRILLOS,271,6.3668571955719555,274.5632900369004,8.22509225092251,0.21355929963458237,1.623243159330492,1.8368024589650742
MUJER,40-64,CABILDO,120,7.943414166666667,211.40902416666665,6.533333333333333,0.8206082025595154,1.0123915699956287,1.8329997725551441
HOMBRE,40-64,MEJILLONES,94,8.572375531914894,186.15048085106383,9.074468085106384,1.0627880373237404,0.7680815282904069,1.8308695656141474
HOMBRE,65+,PEUMO,50,9.594274,145.15516599999998,4.94,1.456267217160158,0.37155956913232485,1.8278267862924829
HOMBRE,65+,SAN JUAN DE LA COSTA,142,8.992138028169013,168.9078352112676,8.246478873239436,1.2244164259655779,0.6013042354460971,1.825720661411675
